type,level,sample,pheno,covs,LRT,Pval,"('V(O)', 'SE')","('V(O)', 'Variance')","('V(O)/Vp', 'SE')","('V(O)/Vp', 'Variance')","('V(e)', 'SE')","('V(e)', 'Variance')","('Vp', 'SE')","('Vp', 'Variance')",df,logL0,n
taxa,species_rm0_clrcheck,174_sample,sleep_cshq_total,no_covs,0,0.5,6.829361,8.90E-05,0.077007,1.00E-06,11.986387,88.684484,9.915068,88.684572,1,-441.357,161
taxa,species_rm0_clrcheck,full_bristol,mats_indication,no_covs,0,0.5,0.02669,0,0.107638,1.00E-06,0.036049,0.247963,0.027383,0.247963,1,28.772,165
taxa,species_rm0_clrcheck,full_bristol,mats_indication,sex_age_dietPC,0,0.5,0.033711,0,0.134845,1.00E-06,0.040638,0.249996,0.028109,0.249996,1,12.772,165
taxa,species_rm0_clrcheck,full_bristol,mia_indication,no_covs,0,0.5,0.02209,0,0.097031,1.00E-06,0.032011,0.227655,0.02514,0.227655,1,36.195,165
taxa,species_rm0_clrcheck,full_bristol,mia_indication,sex_age_dietPC,0,0.5,0.021558,0,0.09611,1.00E-06,0.032097,0.224303,0.025176,0.224303,1,22.495,165
taxa,species_rm0_clrcheck,no_aap,mats_indication,no_covs,0,0.5,0.019946,0,0.079792,1.00E-06,0.032554,0.249979,0.027275,0.249979,1,29.412,169
taxa,species_rm0_clrcheck,no_aap,mats_indication,sex_age_dietPC,0,0.5,0.029899,0,0.11959,1.00E-06,0.03779,0.250015,0.027756,0.250015,1,13.462,169
taxa,species_rm0_clrcheck,no_aap,mia_indication,no_covs,0,0.496943,0.014085,0.000104,0.061147,0.000452,0.028791,0.230242,0.025133,0.230347,1,36.761,169
taxa,species_rm0_clrcheck,no_aap,mia_indication,sex_age_dietPC,0.008,0.4639242,0.017742,0.001476,0.078413,0.006524,0.030141,0.224715,0.025066,0.226191,1,22.942,169
taxa,species_rm0_clrcheck,no_asd,mats_indication,no_covs,0.275,0.2998684,0.1019,0.044621,0.393507,0.175632,0.104662,0.20944,0.058101,0.254061,1,5.391,40
taxa,species_rm0_clrcheck,no_asd,mats_indication,sex_age_dietPC,0.033,0.4282179,0.160822,0.037051,0.578316,0.134839,0.159061,0.237727,0.067774,0.274778,1,-5.374,40
taxa,species_rm0_clrcheck,no_asd,mia_indication,no_covs,0.856,0.1773879,0.076305,0.046392,0.321966,0.201195,0.080561,0.184189,0.052639,0.230581,1,7.034,40
taxa,species_rm0_clrcheck,no_asd,mia_indication,sex_age_dietPC,1.816,0.08887258,0.110375,0.098178,0.429693,0.414557,0.099147,0.138649,0.059242,0.236827,1,-3.213,40
taxa,species_rm0_clrcheck,no_current_ab,mats_indication,no_covs,0,0.5,0.030779,0,0.127439,1.00E-06,0.036662,0.241521,0.026753,0.241522,1,28.629,164
taxa,species_rm0_clrcheck,no_current_ab,mats_indication,sex_age_dietPC,0,0.5,0.039035,0,0.161456,1.00E-06,0.042353,0.241771,0.027311,0.241771,1,13.081,164
taxa,species_rm0_clrcheck,no_current_ab,mia_indication,no_covs,0,0.5,0.01656,0,0.07263,1.00E-06,0.029851,0.228009,0.025257,0.228009,1,36.386,164
taxa,species_rm0_clrcheck,no_current_ab,mia_indication,sex_age_dietPC,0,0.5,0.01785,0,0.081563,1.00E-06,0.029824,0.218853,0.024632,0.218853,1,24.277,164
taxa,species_rm0_clrcheck,no_gastro_meds,mats_indication,no_covs,0,0.5,0.025926,0,0.105036,1.00E-06,0.035666,0.246833,0.028038,0.246834,1,27.119,156
taxa,species_rm0_clrcheck,no_gastro_meds,mats_indication,sex_age_dietPC,0,0.5,0.037653,0,0.158685,1.00E-06,0.041956,0.237283,0.027502,0.237283,1,13.967,156
taxa,species_rm0_clrcheck,no_gastro_meds,mia_indication,no_covs,0,0.5,0.016548,0,0.070448,1.00E-06,0.031015,0.234898,0.026683,0.234898,1,32.185,156
taxa,species_rm0_clrcheck,no_gastro_meds,mia_indication,sex_age_dietPC,0.026,0.436375,0.019734,0.002732,0.085298,0.011818,0.032394,0.228459,0.026712,0.231192,1,18.43,156
taxa,species_rm0_clrcheck,no_probiotic,mats_indication,no_covs,0,0.5,0.0279,0,0.113796,1.00E-06,0.037701,0.245175,0.030179,0.245175,1,22.645,133
taxa,species_rm0_clrcheck,no_probiotic,mats_indication,sex_age_dietPC,0,0.5,0.037137,0,0.152307,1.00E-06,0.042066,0.24383,0.03072,0.24383,1,6.816,133
taxa,species_rm0_clrcheck,no_probiotic,mia_indication,no_covs,0.002,0.4836415,0.022437,0.001086,0.095692,0.004631,0.036297,0.233367,0.02886,0.234453,1,27.289,133
taxa,species_rm0_clrcheck,no_probiotic,mia_indication,sex_age_dietPC,0.397,0.2642633,0.033328,0.016892,0.141321,0.072349,0.040185,0.216587,0.029527,0.233479,1,13.058,133
taxa,species_rm0_clrcheck,no_sib,mats_indication,no_covs,0.137,0.3554988,0.022882,0.006497,0.090708,0.025801,0.037342,0.24531,0.031131,0.251807,1,22.363,132
taxa,species_rm0_clrcheck,no_sib,mats_indication,sex_age_dietPC,0,0.5,0.025006,0,0.098782,1.00E-06,0.039818,0.253142,0.03191,0.253142,1,7.476,132
taxa,species_rm0_clrcheck,no_sib,mia_indication,no_covs,0,0.5,0.017861,0,0.072933,1.00E-06,0.035032,0.244899,0.03026,0.244899,1,24.208,132
taxa,species_rm0_clrcheck,no_sib,mia_indication,sex_age_dietPC,0,0.5,0.029509,0,0.123432,1.00E-06,0.041109,0.239069,0.030148,0.239069,1,11.052,132
taxa,species_rm0_clrcheck_bacteria,no_gastro_meds,mats_indication,no_covs,0,0.5,0.025915,0,0.104934,1.00E-06,0.035711,0.246964,0.028053,0.246964,1,27.119,156
taxa,species_rm0_clrcheck_bacteria,no_gastro_meds,mats_indication,sex_age_dietPC,0,0.5,0.03762,0,0.158351,1.00E-06,0.04203,0.237576,0.027534,0.237576,1,13.967,156
taxa,species_rm0_clrcheck_bacteria,no_gastro_meds,mia_indication,no_covs,0,0.5,0.01645,0,0.070024,1.00E-06,0.030982,0.234912,0.026684,0.234913,1,32.185,156
taxa,species_rm0_clrcheck_bacteria,no_gastro_meds,mia_indication,sex_age_dietPC,0.029,0.4318533,0.019895,0.002941,0.085988,0.01272,0.032447,0.228255,0.026714,0.231196,1,18.43,156
taxa,species_rm0_rare_clrcheck,174_sample,ASD,age_sex,0.021,0.441963,0.018263,0.002438,0.07841,0.010472,0.030447,0.230351,0.025187,0.232789,1,30.771,174
taxa,species_rm0_rare_clrcheck,174_sample,ASD,age_sex_dietPC,0.801,0.1853959,0.02372,0.015863,0.10327,0.069804,0.031162,0.211386,0.024942,0.227249,1,23.66,174
taxa,species_rm0_rare_clrcheck,174_sample,ASD,no_covs,1.211,0.135599,0.026917,0.020347,0.106128,0.081288,0.03417,0.229957,0.027107,0.250303,1,30.623,174
taxa,species_rm0_rare_clrcheck,174_sample,age,no_covs,52.399,2.26E-13,2.066061,7.733793,0.10865,0.573314,1.304914,5.755833,1.629423,13.489625,1,-326.671,174
taxa,species_rm0_rare_clrcheck,174_sample,age,sex,51.279,4.01E-13,2.075037,7.65704,0.109913,0.567013,1.323821,5.847135,1.633278,13.504174,1,-326.635,174
taxa,species_rm0_rare_clrcheck,174_sample,bmi,age_sex,0.508,0.2381102,1.190468,0.640099,0.098718,0.053453,1.627631,11.335004,1.300418,11.975103,1,-306.113,174
taxa,species_rm0_rare_clrcheck,174_sample,bmi,age_sex_dietPC,0.358,0.2747463,1.255106,0.601303,0.102906,0.049599,1.694377,11.522036,1.327965,12.123339,1,-310.352,174
taxa,species_rm0_rare_clrcheck,174_sample,bmi,no_covs,3.291,0.03482336,2.275842,3.28722,0.132665,0.202619,2.254933,12.936467,1.807478,16.223687,1,-329.435,174
taxa,species_rm0_rare_clrcheck,174_sample,bristol_regroup,age_sex,12.887,0.00016542,0.132127,0.338321,0.131315,0.40002,0.104221,0.507438,0.10175,0.845759,1,-75.345,165
taxa,species_rm0_rare_clrcheck,174_sample,bristol_regroup,age_sex_dietPC,11.075,0.000437582,0.130252,0.311123,0.133935,0.372453,0.106624,0.524213,0.100561,0.835336,1,-81.532,165
taxa,species_rm0_rare_clrcheck,174_sample,bristol_regroup,no_covs,14.329,7.67E-05,0.13156,0.34871,0.129335,0.411664,0.102393,0.498363,0.101523,0.847073,1,-70.987,165
taxa,species_rm0_rare_clrcheck,174_sample,cam_probiotic,age_sex,0.014,0.4529373,0.017642,0.002574,0.099014,0.01446,0.025337,0.175456,0.019272,0.17803,1,53.719,174
taxa,species_rm0_rare_clrcheck,174_sample,cam_probiotic,age_sex_dietPC,0.013,0.4539756,0.018036,0.002478,0.10026,0.013785,0.025874,0.177283,0.019632,0.179761,1,43.35,174
taxa,species_rm0_rare_clrcheck,174_sample,cam_probiotic,no_covs,0,0.5,0.014879,0,0.082138,1.00E-06,0.024507,0.181151,0.019477,0.181151,1,58.699,174
taxa,species_rm0_rare_clrcheck,174_sample,devq_wisc_msel,age_sex,0,0.5,75.068329,0.00049,0.162307,1.00E-06,80.630619,462.508895,53.494077,462.509385,1,-551.075,154
taxa,species_rm0_rare_clrcheck,174_sample,devq_wisc_msel,age_sex_dietPC,0,0.5,65.866821,0.00049,0.140894,1.00E-06,78.603473,467.491532,54.500653,467.492022,1,-546.684,154
taxa,species_rm0_rare_clrcheck,174_sample,devq_wisc_msel,no_covs,0,0.5,53.750156,0.00049,0.111611,1.00E-06,71.677374,481.585243,55.076721,481.585733,1,-552.878,154
taxa,species_rm0_rare_clrcheck,174_sample,dietPC1,age_sex,1.683,0.09728598,0.173777,0.162636,0.103293,0.098542,0.218933,1.487794,0.180152,1.65043,1,-136.786,174
taxa,species_rm0_rare_clrcheck,174_sample,dietPC1,no_covs,3.219,0.0363922,0.222099,0.316076,0.116469,0.173514,0.240074,1.505547,0.200356,1.821624,1,-140.773,174
taxa,species_rm0_rare_clrcheck,174_sample,dietPC1_preadj,age_sex,2.125,0.07244586,0.173389,0.177163,0.10401,0.108693,0.214881,1.452774,0.178143,1.629937,1,-135.811,174
taxa,species_rm0_rare_clrcheck,174_sample,dietPC1_preadj,no_covs,1.93,0.08238086,0.169591,0.169958,0.103101,0.105515,0.211912,1.440793,0.174845,1.610751,1,-130.501,174
taxa,species_rm0_rare_clrcheck,174_sample,dietPC2,age_sex,0.067,0.3978125,0.121975,0.024404,0.063394,0.012694,0.236022,1.898122,0.207988,1.922526,1,-149.757,174
taxa,species_rm0_rare_clrcheck,174_sample,dietPC2,no_covs,0.132,0.3583997,0.113648,0.030612,0.059449,0.016029,0.229841,1.879173,0.205381,1.909785,1,-145.084,174
taxa,species_rm0_rare_clrcheck,174_sample,dietPC2_preadj,age_sex,0.102,0.3747101,0.124498,0.030408,0.066312,0.016215,0.231875,1.844845,0.202902,1.875252,1,-147.631,174
taxa,species_rm0_rare_clrcheck,174_sample,dietPC2_preadj,no_covs,0.047,0.4141608,0.10667,0.018101,0.057535,0.009767,0.223108,1.835185,0.199283,1.853286,1,-142.46,174
taxa,species_rm0_rare_clrcheck,174_sample,dietPC3,age_sex,0,0.5,0.086808,2.00E-06,0.058885,1.00E-06,0.176188,1.474198,0.159496,1.4742,1,-127.405,174
taxa,species_rm0_rare_clrcheck,174_sample,dietPC3,no_covs,0.677,0.2053183,0.085937,0.045406,0.056146,0.029767,0.178406,1.479985,0.164091,1.525391,1,-125.859,174
taxa,species_rm0_rare_clrcheck,174_sample,dietPC3_preadj,age_sex,0,0.5,0.074149,1.00E-06,0.051826,1.00E-06,0.170714,1.430735,0.154741,1.430736,1,-124.502,174
taxa,species_rm0_rare_clrcheck,174_sample,dietPC3_preadj,no_covs,0,0.5,0.06685,1.00E-06,0.047276,1.00E-06,0.165352,1.414042,0.152039,1.414043,1,-119.06,174
taxa,species_rm0_rare_clrcheck,174_sample,mats_indication,no_covs,0,0.5,0.02767,0,0.114746,1.00E-06,0.033932,0.241137,0.025927,0.241137,1,30.439,174
taxa,species_rm0_rare_clrcheck,174_sample,mats_indication,sex_ASD_age_dietPC_bristol,0,0.5,0.038107,0,0.160848,1.00E-06,0.039728,0.236913,0.026921,0.236913,1,7.743,165
taxa,species_rm0_rare_clrcheck,174_sample,mats_indication,sex_ASD_mia_indication_age_dietPC_bristol,0,0.5,0.03881,0,0.162952,1.00E-06,0.040332,0.23817,0.027155,0.23817,1,5.359,165
taxa,species_rm0_rare_clrcheck,174_sample,mats_indication,sex_age_dietPC,0,0.5,0.035288,0,0.150051,1.00E-06,0.037571,0.235172,0.025769,0.235172,1,14.924,174
taxa,species_rm0_rare_clrcheck,174_sample,mats_indication,sex_age_dietPC_bristol,0,0.5,0.036939,0,0.154675,1.00E-06,0.039485,0.238813,0.027029,0.238814,1,10.077,165
taxa,species_rm0_rare_clrcheck,174_sample,mats_number,age_sex,0,0.5,0.165629,2.00E-06,0.107441,1.00E-06,0.21233,1.541576,0.167049,1.541578,1,-133.527,174
taxa,species_rm0_rare_clrcheck,174_sample,mats_number,age_sex_dietPC,0,0.5,0.170584,2.00E-06,0.11035,1.00E-06,0.216619,1.545847,0.169026,1.545849,1,-140.037,174
taxa,species_rm0_rare_clrcheck,174_sample,mats_number,no_covs,0,0.5,0.164086,2.00E-06,0.106771,1.00E-06,0.208031,1.536809,0.165239,1.536811,1,-129.851,174
taxa,species_rm0_rare_clrcheck,174_sample,me_indication,age_sex_dietPC,0,0.5,0.022011,0,0.097382,1.00E-06,0.030921,0.226027,0.024693,0.226027,1,22.926,174
taxa,species_rm0_rare_clrcheck,174_sample,me_indication,no_covs,0,0.5,0.023648,0,0.107006,1.00E-06,0.030622,0.220995,0.023762,0.220995,1,39.097,174
taxa,species_rm0_rare_clrcheck,174_sample,me_indication,sex_ASD_age_dietPC_bristol,0,0.5,0.02651,0,0.124126,1.00E-06,0.0314,0.213576,0.024208,0.213576,1,17.971,165
taxa,species_rm0_rare_clrcheck,174_sample,me_number,age_sex,0,0.5,0.255517,2.00E-06,0.118616,1.00E-06,0.310238,2.154145,0.23351,2.154147,1,-162.489,174
taxa,species_rm0_rare_clrcheck,174_sample,me_number,age_sex_dietPC,0,0.5,0.268584,2.00E-06,0.129023,1.00E-06,0.315319,2.081677,0.227742,2.081679,1,-165.434,174
taxa,species_rm0_rare_clrcheck,174_sample,me_number,no_covs,0,0.5,0.233749,2.00E-06,0.108704,1.00E-06,0.297834,2.15032,0.231204,2.150322,1,-158.134,174
taxa,species_rm0_rare_clrcheck,174_sample,meds_antipsychotic,age_sex,0,0.5,0.001969,0,0.069808,1.00E-06,0.003521,0.028204,0.003052,0.028204,1,210.925,174
taxa,species_rm0_rare_clrcheck,174_sample,meds_antipsychotic,age_sex_dietPC,0.085,0.3850692,0.002149,0.000507,0.077793,0.018397,0.003585,0.027077,0.003012,0.027585,1,200.781,174
taxa,species_rm0_rare_clrcheck,174_sample,meds_antipsychotic,no_covs,0,0.5,0.001909,0,0.068262,1.00E-06,0.003461,0.027965,0.003007,0.027965,1,219.986,174
taxa,species_rm0_rare_clrcheck,174_sample,meds_gastrointestinal,age_sex,2.555,0.0549575,0.008047,0.007801,0.085059,0.083812,0.01156,0.085271,0.010118,0.093072,1,108.454,174
taxa,species_rm0_rare_clrcheck,174_sample,meds_gastrointestinal,age_sex_dietPC,2.259,0.06642734,0.008013,0.007374,0.083882,0.078339,0.011772,0.086761,0.010317,0.094136,1,97.046,174
taxa,species_rm0_rare_clrcheck,174_sample,meds_gastrointestinal,no_covs,3.333,0.03394745,0.0077,0.007981,0.082186,0.086659,0.011248,0.084112,0.009949,0.092093,1,116.109,174
taxa,species_rm0_rare_clrcheck,174_sample,mia_indication,no_covs,0,0.5,0.016982,0,0.073123,1.00E-06,0.02996,0.232244,0.024971,0.232244,1,37.183,174
taxa,species_rm0_rare_clrcheck,174_sample,mia_indication,sex_ASD_age_dietPC_bristol,0.276,0.2997489,0.028868,0.015062,0.130239,0.06861,0.034404,0.204468,0.024997,0.21953,1,19.929,165
taxa,species_rm0_rare_clrcheck,174_sample,mia_indication,sex_ASD_mats_indication_age_dietPC_bristol,0.284,0.2971962,0.029504,0.015704,0.132285,0.071127,0.034887,0.205086,0.025232,0.22079,1,17.39,165
taxa,species_rm0_rare_clrcheck,174_sample,mia_indication,sex_age_dietPC,0.006,0.4704186,0.020608,0.001672,0.091062,0.007391,0.031539,0.22456,0.024695,0.226233,1,24.017,174
taxa,species_rm0_rare_clrcheck,174_sample,mia_indication,sex_age_dietPC_bristol,0.135,0.356586,0.027674,0.010817,0.123259,0.04845,0.034593,0.212448,0.025258,0.223265,1,20.551,165
taxa,species_rm0_rare_clrcheck,174_sample,mia_number,age_sex,0.31,0.2889673,0.047259,0.019503,0.079664,0.032989,0.075703,0.571674,0.064031,0.591177,1,-48.944,174
taxa,species_rm0_rare_clrcheck,174_sample,mia_number,age_sex_dietPC,0.044,0.4166144,0.047419,0.009081,0.086897,0.016659,0.073775,0.536029,0.059526,0.54511,1,-49.84,174
taxa,species_rm0_rare_clrcheck,174_sample,mia_number,no_covs,0.128,0.3602031,0.040495,0.011239,0.068971,0.019166,0.072991,0.575149,0.063072,0.586387,1,-42.935,174
taxa,species_rm0_rare_clrcheck,174_sample,participant_type,age_sex,0.632,0.2133451,0.080616,0.062701,0.129136,0.102306,0.090909,0.550172,0.067288,0.612872,1,-51.514,174
taxa,species_rm0_rare_clrcheck,174_sample,participant_type,age_sex_dietPC,2.111,0.07310303,0.08947,0.109178,0.141756,0.180974,0.089342,0.494104,0.068092,0.603283,1,-57.496,174
taxa,species_rm0_rare_clrcheck,174_sample,participant_type,no_covs,4.386,0.01811352,0.110177,0.184181,0.147641,0.268836,0.097672,0.500925,0.078422,0.685106,1,-54.848,174
taxa,species_rm0_rare_clrcheck,174_sample,sex,age,1.055,0.1522002,0.026895,0.022871,0.113385,0.098191,0.032284,0.210055,0.0254,0.232927,1,33.012,174
taxa,species_rm0_rare_clrcheck,174_sample,sex,no_covs,0.989,0.1599897,0.027382,0.024297,0.115245,0.104264,0.032425,0.208733,0.02535,0.23303,1,37.183,174
taxa,species_rm0_rare_clrcheck,174_sample,sleep_cshq_total,age_sex,0,0.5,10.639198,8.90E-05,0.124051,1.00E-06,13.094191,85.764467,9.66602,85.764556,1,-440.988,161
taxa,species_rm0_rare_clrcheck,174_sample,sleep_cshq_total,age_sex_dietPC,0,0.5,11.84299,8.90E-05,0.143219,1.00E-06,13.257277,82.691197,9.42228,82.691286,1,-440.22,161
taxa,species_rm0_rare_clrcheck,174_sample,sleep_cshq_total,no_covs,0,0.5,8.418472,8.90E-05,0.095494,1.00E-06,12.460138,88.157239,9.855479,88.157328,1,-441.357,161
taxa,species_rm0_rare_clrcheck,full_bristol,mats_indication,no_covs,0,0.5,0.034523,0,0.147318,1.00E-06,0.037421,0.234343,0.025879,0.234343,1,28.772,165
taxa,species_rm0_rare_clrcheck,full_bristol,mats_indication,sex_age_dietPC,0,0.5,0.037474,0,0.157805,1.00E-06,0.039717,0.237468,0.026744,0.237468,1,12.772,165
taxa,species_rm0_rare_clrcheck,full_bristol,mia_indication,no_covs,0,0.5,0.023183,0,0.101491,1.00E-06,0.033159,0.228419,0.025225,0.22842,1,36.195,165
taxa,species_rm0_rare_clrcheck,full_bristol,mia_indication,sex_age_dietPC,0,0.5,0.023017,0,0.102423,1.00E-06,0.033533,0.224724,0.025213,0.224724,1,22.495,165
taxa,species_rm0_rare_clrcheck,no_aap,mats_indication,no_covs,0,0.5,0.025085,0,0.102923,1.00E-06,0.033214,0.243724,0.026592,0.243724,1,29.412,169
taxa,species_rm0_rare_clrcheck,no_aap,mats_indication,sex_age_dietPC,0,0.5,0.03507,0,0.147707,1.00E-06,0.037766,0.237428,0.02641,0.237428,1,13.462,169
taxa,species_rm0_rare_clrcheck,no_aap,mia_indication,no_covs,0.102,0.3750058,0.022261,0.00664,0.096407,0.028819,0.032201,0.22377,0.025171,0.23041,1,36.761,169
taxa,species_rm0_rare_clrcheck,no_aap,mia_indication,sex_age_dietPC,0.168,0.3411451,0.024917,0.009339,0.109569,0.041244,0.033164,0.217096,0.025167,0.226435,1,22.942,169
taxa,species_rm0_rare_clrcheck,no_asd,mats_indication,no_covs,0.325,0.2843867,0.119216,0.066912,0.451341,0.262064,0.114978,0.188416,0.05895,0.255329,1,5.391,40
taxa,species_rm0_rare_clrcheck,no_asd,mats_indication,sex_age_dietPC,0.396,0.2646144,0.185981,0.161002,0.575631,0.561799,0.154833,0.125581,0.075715,0.286583,1,-5.374,40
taxa,species_rm0_rare_clrcheck,no_asd,mia_indication,no_covs,1.203,0.1363337,0.072675,0.053837,0.306451,0.235219,0.076347,0.175044,0.052225,0.228882,1,7.034,40
taxa,species_rm0_rare_clrcheck,no_asd,mia_indication,sex_age_dietPC,1.918,0.08303811,0.086094,0.080377,0.344466,0.344305,0.082664,0.153071,0.057496,0.233448,1,-3.213,40
taxa,species_rm0_rare_clrcheck,no_current_ab,mats_indication,no_covs,0,0.5,0.039185,0,0.175284,1.00E-06,0.038828,0.223552,0.024763,0.223552,1,28.629,164
taxa,species_rm0_rare_clrcheck,no_current_ab,mats_indication,sex_age_dietPC,0,0.5,0.043922,0,0.195175,1.00E-06,0.042504,0.22504,0.025468,0.22504,1,13.081,164
taxa,species_rm0_rare_clrcheck,no_current_ab,mia_indication,no_covs,0,0.5,0.018053,0,0.07919,1.00E-06,0.030627,0.227973,0.025253,0.227974,1,36.386,164
taxa,species_rm0_rare_clrcheck,no_current_ab,mia_indication,sex_age_dietPC,0,0.5,0.020036,0,0.091544,1.00E-06,0.031144,0.218862,0.024632,0.218862,1,24.277,164
taxa,species_rm0_rare_clrcheck,no_gastro_meds,mats_indication,no_covs,0,0.5,0.032693,0,0.141207,1.00E-06,0.035806,0.231527,0.0263,0.231527,1,27.119,156
taxa,species_rm0_rare_clrcheck,no_gastro_meds,mats_indication,sex_age_dietPC,0,0.5,0.03895,0,0.176374,1.00E-06,0.038897,0.220839,0.025643,0.220839,1,13.967,156
taxa,species_rm0_rare_clrcheck,no_gastro_meds,mia_indication,no_covs,0,0.5,0.016698,0,0.071043,1.00E-06,0.031351,0.235047,0.0267,0.235047,1,32.185,156
taxa,species_rm0_rare_clrcheck,no_gastro_meds,mia_indication,sex_age_dietPC,0.098,0.3773977,0.021693,0.005643,0.093646,0.024405,0.033096,0.225567,0.026728,0.23121,1,18.43,156
taxa,species_rm0_rare_clrcheck,no_probiotic,mats_indication,no_covs,0,0.5,0.037698,0,0.167689,1.00E-06,0.038817,0.22481,0.027672,0.22481,1,22.645,133
taxa,species_rm0_rare_clrcheck,no_probiotic,mats_indication,sex_age_dietPC,0,0.5,0.041903,0,0.186124,1.00E-06,0.041128,0.225133,0.028413,0.225133,1,6.816,133
taxa,species_rm0_rare_clrcheck,no_probiotic,mia_indication,no_covs,0.532,0.2327959,0.03674,0.026076,0.153284,0.110759,0.041067,0.209353,0.029346,0.235429,1,27.289,133
taxa,species_rm0_rare_clrcheck,no_probiotic,mia_indication,sex_age_dietPC,1.19,0.1376497,0.036893,0.031729,0.153813,0.135747,0.040299,0.202005,0.029815,0.233734,1,13.058,133
taxa,species_rm0_rare_clrcheck,no_sib,mats_indication,no_covs,0.085,0.3850699,0.02784,0.007201,0.110309,0.028584,0.040238,0.244721,0.031154,0.251922,1,22.363,132
taxa,species_rm0_rare_clrcheck,no_sib,mats_indication,sex_age_dietPC,0,0.5,0.031441,0,0.124336,1.00E-06,0.043551,0.252871,0.031884,0.252871,1,7.476,132
taxa,species_rm0_rare_clrcheck,no_sib,mia_indication,no_covs,0.024,0.4386257,0.019889,0.002555,0.081189,0.010435,0.035738,0.242336,0.030261,0.244892,1,24.208,132
taxa,species_rm0_rare_clrcheck,no_sib,mia_indication,sex_age_dietPC,0.065,0.3996994,0.031097,0.007417,0.12954,0.030972,0.041226,0.232052,0.030238,0.239468,1,11.052,132
taxa,species_rm0_rare_clrcheck_bacteria,no_gastro_meds,mats_indication,no_covs,0,0.5,0.032721,0,0.141033,1.00E-06,0.035936,0.232009,0.026354,0.232009,1,27.119,156
taxa,species_rm0_rare_clrcheck_bacteria,no_gastro_meds,mats_indication,sex_age_dietPC,0,0.5,0.038957,0,0.175778,1.00E-06,0.039065,0.221623,0.02573,0.221624,1,13.967,156
taxa,species_rm0_rare_clrcheck_bacteria,no_gastro_meds,mia_indication,no_covs,0,0.5,0.016557,0,0.070441,1.00E-06,0.031299,0.235053,0.0267,0.235054,1,32.185,156
taxa,species_rm0_rare_clrcheck_bacteria,no_gastro_meds,mia_indication,sex_age_dietPC,0.107,0.3715269,0.021818,0.005932,0.094172,0.025658,0.033122,0.225278,0.02673,0.231211,1,18.43,156
